"rank","address","partiscore_absolute","partiscore_percentile","number_of_daos","number_of_proposals","number_of_votes"
660.0,"0x02b93655c31f4755fbd8949a95a94163759d6926",19.630225975880528,99.98567235257579,4.0,4.0,281.0
661.0,"0x0229a3d4fab214ac8ae4fe6a5bb1b7279592ac9d",19.62022196360973,99.98565061107743,24.0,0.0,207.0
662.0,"0x7b79c37bb80cc76fe6b758c7140228fecc7e2a2e",19.609704212641137,99.98562886957906,21.0,0.0,138.0
663.0,"0xad928e545cf5598802b3c601e04b0cfe6bf6351c",19.59711082721864,99.98560712808069,18.0,4.0,100.0
664.0,"0x444815cf7e6920c957b0b9e275385398e99da424",19.562326994591533,99.98558538658231,2.0,49.0,1.0
665.0,"0x75ca45395213e62db2906a1653f601072c63876c",19.554949522901126,99.98556364508396,26.0,0.0,240.0
666.0,"0x8d028dc71b347268d439432349b55bc27989851e",19.552282789524828,99.98554190358558,2.0,40.0,19.0
667.0,"0x938a49e24fd7a26149dd537019078d8a8f919290",19.550767322359437,99.98552016208721,19.0,0.0,118.0
668.0,"0xc720aad5b91dc6661d3ea32ddea7e11003a0c12f",19.532714339078282,99.98549842058885,19.0,6.0,143.0
669.0,"0x507cc427c8fba38b81e891549189e6718862af45",19.528599792457364,99.98547667909048,9.0,0.0,174.0
670.0,"0xab3f34994048c2714cf403fdbe38ef8bee79b4bd",19.5274079229896,99.98545493759211,22.0,0.0,102.0
671.0,"0x5656cb4721c21e1f5dcbe03db9026ac0203d6e4f",19.521231771993474,99.98543319609375,11.0,0.0,169.0
672.0,"0x7a986b3e98a9cfce38e2070acc6b0e2aced31c91",19.482248086880652,99.98541145459538,4.0,25.0,107.0
673.0,"dEmQ58Mi6YKd16XifjaX9jPg13C1HHV1EdeEQqQn3GwLueP",19.48154183508587,99.98538971309702,2.0,31.0,91.0
674.0,"0x441428454b614d2bb2782165ef1cee53da79dd93",19.468419351611214,99.98536797159865,1.0,57.0,144.0
675.0,"0xafb82d428fcfffa6a9e2ad275ff961eb230f16e2",19.464462193459063,99.98534623010028,1.0,0.0,242.0
676.0,"0xe23da0be88c9b56c815c0525e5c1c687a99a8def",19.460649641107285,99.98532448860192,15.0,0.0,218.0
677.0,"0x5635f75308e4863da06bb454e0afa5f74bf28b5b",19.45053580111911,99.98530274710355,3.0,24.0,128.0
678.0,"0x0f6f4af413baffa1414841bbce810dda68cf609d",19.4359728202076,99.98528100560517,11.0,0.0,128.0
679.0,"0xbdac5657edd13f47c3dd924eaa36cf1ec49672cc",19.41701685560535,99.9852592641068,5.0,43.0,124.0
680.0,"0xd6eff8f07caf3443a1178407d3de4129149d6ef6",19.41522066275525,99.98523752260844,2.0,0.0,152.0
681.0,"0x4f7c41c019561f5cd0377d4b721b032b5366ac35",19.414893577664383,99.98521578111007,1.0,28.0,49.0
682.0,"0x975cc4ef1ae67e1edecadb7072a93faed5552fa1",19.406829711422866,99.9851940396117,21.0,0.0,244.0
683.0,"0xd05c9152117bb6244dbe5dc3bc23ff9ead8b0ce0",19.406263454849245,99.98517229811334,27.0,0.0,236.0
684.0,"0x65d7624883ac2a33855aae52969b5bd80eb4bf4c",19.400929489734793,99.98515055661497,15.0,0.0,148.0
685.0,"0xfcd9f2d8c394d72a6e66bfc1bb09619d96446e85",19.399285282615047,99.98512881511661,1.0,0.0,239.0
686.0,"0x3070f20f86fda706ac380f5060d256028a46ec29",19.37986085413213,99.98510707361824,42.0,0.0,168.0
687.0,"0x4bd0ba218b482a391a1e51cf4779ce04b60fd722",19.364696826451635,99.98508533211987,26.0,0.0,238.0
688.0,"0x01ab07010c2f4bf5971537669cc19d5d8cf320a0",19.364123398968847,99.98506359062151,18.0,2.0,137.0
689.0,"0x1d55c586f21deb83fafe9fb6507ef535dbdfb651",19.35964192316096,99.98504184912314,11.0,3.0,163.0
690.0,"FhLMxxkXxfgRRnv8hyRbNkpUMZ9umASMsRmKpZruVayaqhL",19.348975659163944,99.98502010762476,2.0,41.0,78.0
691.0,"0xe3f27deff96fe178e87559f36cbf868b9e75967d",19.3414143746639,99.9849983661264,20.0,14.0,133.0
692.0,"0xad196d3a9c77b42a77a0b09e471ffd9f4ff533bd",19.340719730403972,99.98497662462803,1.0,0.0,238.0
693.0,"0x8c2e843664be468522769b0d1b3b604a17962249",19.335906591446022,99.98495488312966,19.0,1.0,157.0
694.0,"0xb6e34a8a93031a24c264be59d0bac00bcaef9051",19.335154781314856,99.98493314163129,33.0,2.0,182.0
695.0,"0x021edd67d43b365a6401a5ee704aa6f264f3f4e4",19.30777583814879,99.98491140013293,4.0,13.0,139.0
696.0,"0x973c7026aff6f21b8df1d8228cb408c06ff7c7a7",19.274263454849244,99.98488965863456,27.0,0.0,234.0
697.0,"0x9a44394ffd96a78d0b5c5b2f5dcff6052c70176d",19.23711672565798,99.98486791713619,30.0,0.0,179.0
698.0,"0x81b55fbe66c5ffbb8468328e924af96a84438f14",19.22936666401054,99.98484617563783,28.0,0.0,189.0
699.0,"0x7e4724c60718a9f87ce51bcf8812bf90d0b7b9db",19.22213450627279,99.98482443413945,8.0,18.0,151.0
700.0,"0x9c72c98535224c3c045a3d27ff981ed5a1d64d6e",19.22133629173145,99.9848026926411,16.0,1.0,147.0
701.0,"A8w9tGuEaNpYxfJJkdguzXy9MVuWkSEJbSm8i5xXUKeP",19.221112905389774,99.98478095114272,2.0,34.0,66.0
702.0,"0x285b7eea81a5b66b62e7276a24c1e0f83f7409c1",19.2158870049515,99.98475920964435,16.0,62.0,52.0
703.0,"0xd1dfbd11d7ba0e78600f7c08ad15e29f4f6c82e9",19.211093317830898,99.984737468146,12.0,3.0,157.0
704.0,"0x3ec25dbbf90468979c25b45d9f76abaaa59dfca2",19.199191838675414,99.98471572664762,20.0,0.0,190.0
705.0,"0x1ec1ccef3e1735bda3f4ba698e8a524aa7c93274",19.187410619698944,99.98469398514925,17.0,0.0,198.0
706.0,"0x71ff65395a8998409608f8003007c4144978169d",19.172168075891783,99.98467224365089,14.0,0.0,179.0
707.0,"0x95d8bc3ebcec8a8f2d3bdafe141ea118fbd7ca3f",19.147409467221117,99.98465050215252,23.0,0.0,97.0
708.0,"0x95b9f2f528338b0cdb3f14442837b0e7f05dceec",19.13311452907749,99.98462876065415,18.0,0.0,168.0
709.0,"0xa8293dd8eb52564a35b8357a539146321b934153",19.131626782146746,99.98460701915577,23.0,0.0,193.0
710.0,"0x789b778a299a4e5a1218643fffc6860261951bed",19.112376944176525,99.98458527765742,1.0,0.0,244.0
711.0,"0x0426b2f8e43deb95ad7a840f8c2a517ee33c6fb1",19.110666859065823,99.98456353615904,21.0,0.0,94.0
712.0,"0x890c4e184711df8d27a8afa5b626631c7c35757e",19.104992851378555,99.98454179466067,24.0,0.0,237.0
713.0,"0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb",19.09751460875083,99.98452005316231,17.0,1.0,139.0
714.0,"FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL",19.090776899628757,99.98449831166396,2.0,63.0,126.0
715.0,"0x366e58737164430af4aed2856840be9bb148bdc7",19.088523032204183,99.98447657016558,35.0,0.0,188.0
716.0,"0x1fac6eee2197c98d1ef0f166eccffa8632e9a279",19.08577544035658,99.98445482866721,9.0,0.0,130.0
717.0,"0x29db953a27d602889ab11032bb1505801c987c49",19.08074015492906,99.98443308716884,25.0,0.0,236.0
718.0,"0xe7ca372e697edb3acd2354219d055972c4ee4539",19.06816626275938,99.98441134567048,9.0,0.0,184.0
719.0,"0x6cc1a726e7f9f3bc5046ad7225a7f5a7280a9415",19.067104916336852,99.98438960417211,7.0,0.0,154.0
720.0,"0x873f2ccfeb3c10154067df4f3adf67242c62b71e",19.066476259040616,99.98436786267374,3.0,35.0,44.0
721.0,"0xbc04652b7657e9a7c2778f04b425683955de88c1",19.058533772701942,99.98434612117538,19.0,0.0,196.0
722.0,"0x699befef574d30ce697147a61c2b0d7617f18c2a",19.055363525816652,99.984324379677,13.0,4.0,150.0
723.0,"0xc9c67f49d8261d41795f288cb92fff5ae3e6ecd9",19.048399533654933,99.98430263817863,14.0,0.0,129.0
724.0,"0x55c464db5f62727439f1640955f911f5e5fb3433",19.027420407190792,99.98428089668026,26.0,0.0,232.0
725.0,"0x63cd5c7383ce8fe645e853db1813edbe54464119",19.02734974342294,99.9842591551819,24.0,0.0,237.0
726.0,"0xd8d43c8471b36c8813a618f6cae4b6413f4e457e",19.02049718278207,99.98423741368353,1.0,0.0,245.0
727.0,"0x41374b389772d5aed41240a57f5ffb087c6bfa93",19.002774370777345,99.98421567218516,13.0,0.0,162.0
728.0,"0xcdb1c59758ca1f63bf3b935ecbdc075bda3e0986",18.98671137572757,99.9841939306868,24.0,1.0,231.0
729.0,"0xabfd1ffffd163a449b3119d1b9bbefbcae04ba27",18.96943139146969,99.98417218918844,17.0,0.0,139.0
730.0,"0x3712c3f2d2e2bd0cecb6fa68b2e9f71d8029cc9e",18.951329613997604,99.98415044769007,13.0,4.0,142.0
731.0,"0xa995e316d4ae8c6d65dc055b68d0292fa0d24fa4",18.944263454849246,99.9841287061917,27.0,0.0,229.0
732.0,"0x8b8404af81777466d9ee876c93e949ac2e38a861",18.941988968922715,99.98410696469332,25.0,0.0,234.0
733.0,"0x68575571e75d2cfa4222e0f8e7053f056eb91d6c",18.928112088948158,99.98408522319497,75.0,0.0,173.0
734.0,"0x9864afd1ba62375dc849c5648b338c976930d303",18.912103752805045,99.9840634816966,27.0,0.0,230.0
735.0,"0x583acc79585d3cb195ea8125f6f80ad459b46313",18.910594030186815,99.98404174019822,1.0,47.0,150.0
736.0,"0x1c6bf82c79cac58eaa6962513027a142417b99e8",18.906992851378554,99.98401999869986,24.0,0.0,234.0
737.0,"0x889cb44823b35fc53dfc3a8b58a825beb6a737b5",18.903825262426633,99.98399825720149,23.0,5.0,160.0
738.0,"0x512e07a093aaa20ba288392eadf03838c7a4e522",18.886999999999965,99.98397651570312,11.0,89.0,47.0
739.0,"0xd0048be3375987263dcbec4c95b244e8c2f222ef",18.883932495383732,99.98395477420475,7.0,1.0,244.0
740.0,"0xafcd4572408b322ada9890253a7a42a9fa4c2e40",18.883692108163636,99.98393303270639,3.0,54.0,121.0
741.0,"0x10faa4db982b861ad4be47b2b94c5b4c6f1969d8",18.878103752805046,99.98391129120802,26.0,0.0,231.0
742.0,"0xd165ecde7e7825923c8a53cc0ce8f0d75e200dd0",18.865861545357706,99.98388954970964,1.0,25.0,86.0
743.0,"0x1ed71ca675436a301a10a3adc53e00a7bd2145a1",18.857164177187677,99.98386780821129,26.0,0.0,231.0
744.0,"0x35d60a396672dff5171becffc59d4bfcb0fcb7ab",18.852958126004875,99.98384606671293,2.0,8.0,227.0
745.0,"0x1c0aa8ccd568d90d61659f060d1bfb1e6f855a20",18.852542752258202,99.98382432521456,23.0,44.0,105.0
746.0,"0x730fd267ef60b27615324b94bf0bc7ed15d52718",18.83503123608592,99.98380258371618,2.0,20.0,232.0
747.0,"0xf6b02237e1eee17edc0c0733182929999e5b2b79",18.829888699300408,99.98378084221781,6.0,66.0,11.0
748.0,"0xb84066fd214ac2b7ed1d606cd32835287840f826",18.82894952290113,99.98375910071945,26.0,0.0,229.0
749.0,"0x4a40eb870dcf533d4dc097c3d87aafe9f64490a1",18.815192117307895,99.98373735922108,32.0,0.0,213.0
750.0,"0x059d0025e4e1bb1a37f2c922e54b139bc1231ee0",18.80481736508071,99.98371561772271,3.0,0.0,182.0
751.0,"0xc58d054217281e665412c45271319bf951f4fb2c",18.80174851062274,99.98369387622435,27.0,0.0,168.0
752.0,"0xbac9232c9d1da657264137e770d8eeea5210d327",18.800336046301368,99.98367213472598,12.0,0.0,235.0
753.0,"0x97b102e00d88f02debfd6b1e4b901dd6931bb982",18.792792383213186,99.9836503932276,33.0,1.0,160.0
754.0,"0xe5f6dbc39334f3e79c149efb8c8c9c8dec474af1",18.783804115512893,99.98362865172923,3.0,7.0,206.0
755.0,"0x5e4c3ea7178163515bd90991ae5dfea5b4202582",18.777988968922717,99.98360691023088,26.0,0.0,230.0
756.0,"0x952c23f8f067a5e7e165ff0e42491f51d87dbc95",18.74990225459929,99.9835851687325,34.0,2.0,130.0
757.0,"0xd45672a1300867a072a4c5a8d3ea8e9f41f85ada",18.74626345484925,99.98356342723415,27.0,0.0,226.0
758.0,"0xa2486e3e0964801d9e2519e324ade753c0c41f2f",18.742992851378556,99.98354168573577,25.0,0.0,230.0
759.0,"0xd378d1142830a9816128d8815137a070e3ede8f8",18.70770830640302,99.98351994423741,8.0,0.0,215.0
760.0,"0x9ce2345707bc2eaf6015b879f30cbd301087c0b1",18.69694952290113,99.98349820273904,26.0,0.0,227.0
761.0,"0x2bb6f794fa75dba6cc43e04c2e8818569bbcb830",18.696920247437497,99.98347646124067,24.0,0.0,232.0
762.0,"0x6cf233cb7a0a1878ef2d315f77e6c8b925f12cec",18.686215931750723,99.9834547197423,12.0,4.0,148.0
763.0,"0x2afe4de9d1c679e42c03649d86ffdddc07751ae6",18.670480304051587,99.98343297824394,10.0,33.0,50.0
764.0,"Hh6rSbzWy7Qni97XMnN7p42Hf4G2UpZohiEwsJKoYTr8BmL",18.67015074828093,99.98341123674557,2.0,0.0,189.0
765.0,"0xbf8fe3095035088f5900fddd9152ca1746d4c3b2",18.668949198012136,99.9833894952472,12.0,0.0,233.0
766.0,"0x59da08baa3214eaafb866d702fa248af5899bbbb",18.66833604630137,99.98332427075209,12.0,0.0,233.0
766.0,"0x4d23015d38a1e2e6c481967046349c55de5ffc5c",18.66833604630137,99.98332427075209,12.0,0.0,233.0
766.0,"0x41fd9d2d1c08a41ceed0993aa67d6d6fd9072957",18.66833604630137,99.98332427075209,12.0,0.0,233.0
769.0,"0x66c844593c4d4859ae3cca5cf23040506f8ea801",18.662949522901126,99.98330252925372,25.0,0.0,228.0
770.0,"0x06f3037a0f753c3ff2140f12a093e61245e5234f",18.66095649836447,99.98328078775536,11.0,3.0,152.0
771.0,"0xb8a9c37240e8b72f42a88f1099e6c61dc3e96756",18.65999774319181,99.98325904625699,15.0,1.0,168.0
772.0,"0x65f570384d6cc157a15eac9bfd9da88364d59b7f",18.658401279875164,99.98323730475863,18.0,0.0,202.0
773.0,"0xe9006c3732dde8c2d5c4ce65568179035ace744d",18.65411236632038,99.98321556326026,29.0,0.0,218.0
774.0,"0x01f653058536d36bac0b16b90075f1f2acd83f4f",18.638074681229085,99.9831938217619,24.0,0.0,232.0
775.0,"0x5acad6e75bf6ddd63ad5d88dbc9852ba401d8d02",18.635529260687708,99.98317208026353,21.0,0.0,91.0
776.0,"0x9166a0bc06dbf63b8a6f68808060d550c31aefd6",18.616435541848965,99.98315033876516,3.0,1.0,275.0
777.0,"0x8a1890c305b1d583dcf19cfd208c52c23fac8d74",18.614263454849247,99.98312859726678,27.0,0.0,224.0
778.0,"0x012430f934bc381d9f59a28ea34363bce170353d",18.611154042968092,99.98310685576843,16.0,0.0,254.0
779.0,"0xd95417aa3023043931328d5a3baa6afd80379510",18.58433771536354,99.98308511427005,24.0,0.0,192.0
780.0,"0x98284cdf8e3eff394c14640b4fbbf3d37b48d5a3",18.577313668142395,99.98306337277168,3.0,0.0,256.0
781.0,"0xde9672bd224c1386dda61db911de733f8e1eca9c",18.576992851378556,99.98304163127332,24.0,0.0,229.0
782.0,"0xa1118d2663d83857e858f12a9ce29d8faa2ef62f",18.55300039484727,99.98301988977495,20.0,0.0,91.0
783.0,"0x3da952ccef2b63bf708f7f78a0ed333faa5cdaf7",18.55171121492647,99.98299814827658,20.0,0.0,91.0
784.0,"0x58d1c86922d050a129c78f76f1f91e73cf8b51ac",18.54826345484925,99.98295466527985,27.0,0.0,223.0
784.0,"0xa96f69fcbf440ecd0a50e8bc351a59909398f6e6",18.54826345484925,99.98295466527985,27.0,0.0,223.0
786.0,"0x3a7356978537d9ed06f33210c0d73135a475cb46",18.54552297997883,99.98293292378149,23.0,0.0,222.0
787.0,"0xc9939d399d77b0e0d947936e235b9e3ead77e2a9",18.54499285137856,99.98291118228312,25.0,0.0,227.0
788.0,"0xe47ed204b63adfb80c90082c088fc2a430f9a558",18.54128563334653,99.98288944078475,10.0,0.0,208.0
789.0,"0xbe7487dff7dc39f0a5bc6daa446ad3621303f190",18.537231396983497,99.98284595778802,12.0,0.0,231.0
789.0,"0x34b09495d48f743fc47cec76ed22cee5c7b51d9f",18.537231396983497,99.98284595778802,12.0,0.0,231.0
791.0,"0x28ca2d4bd040d6409d1b380e642587a71dabd71e",18.533631933139276,99.98282421628964,12.0,2.0,155.0
792.0,"0x08fa99a691bc8a56328a1cfd95020e4ad9eeece3",18.526363195198996,99.98280247479127,5.0,42.0,51.0
793.0,"0xb36617313528b5f5e195f681ffc87ed84273a92a",18.51426345484925,99.98278073329291,26.0,0.0,224.0
794.0,"0x4929f4d38f2955649b5aa34343da04cf790b9d92",18.51263921263081,99.98275899179454,36.0,0.0,193.0
795.0,"0xf97ef9607d311d01151d8203024a136b6fa4ae57",18.487068772710675,99.98273725029617,1.0,110.0,1.0
796.0,"0x907ca863e5c5d7f4229e19561adaad4b788d2648",18.47945205095321,99.98271550879781,11.0,3.0,151.0
797.0,"0xb0c4cc1aa998df91d2c27ce06641261707a8c9c3",18.475405007037725,99.98269376729944,14.0,0.0,191.0
798.0,"0x6ba6c53c8757c99adc983e84ce7e87f240bf7531",18.474012057582858,99.98267202580107,25.0,0.0,141.0
799.0,"0x462c2bbc4f23944de95078f07fe8604bbd59225c",18.471231396983498,99.9826502843027,12.0,0.0,230.0
800.0,"0xeeec0e4927704ab3bbe5df7f4effa818b43665a3",18.459924031064283,99.98262854280433,14.0,23.0,82.0
801.0,"0x79e684a001fdd917fe61bf0643d5800956c91a83",18.45937293678951,99.98260680130598,12.0,0.0,173.0
802.0,"0xb5b44c678659035cb6ff87e9f1393b54a4d0a335",18.45693039678051,99.9825850598076,19.0,0.0,91.0
803.0,"0x5321f304c6f78f2639c87c531a5472da44ee38fb",18.435698943467504,99.98256331830923,12.0,4.0,144.0
804.0,"0x2f45724d7e384b38d5c97206e78470544304887f",18.427192794900797,99.98254157681087,25.0,0.0,177.0
805.0,"0x53c40473dcdfd927c4201ccfe24e314a7d7c3584",18.40985829977585,99.9825198353125,22.0,0.0,151.0
806.0,"0x670f2a946f731c6a1aede41f27f2fd4a378abb5d",18.388639367787764,99.98249809381413,20.0,0.0,90.0
807.0,"0x1754352eacb753327fec2d4f48f0fb36b672c5e0",18.385904810913228,99.98247635231576,15.0,0.0,212.0
808.0,"0x3d9ad102b864a25b50980855c76d6a7e53d82122",18.35798293513912,99.9824546108174,6.0,0.0,216.0
809.0,"0x625236038836cecc532664915bd0399647e7826b",18.35580651513066,99.98243286931903,13.0,81.0,55.0
810.0,"0xadf670ad258b4baa61590365f5bd888ccd466476",18.35191762917127,99.98241112782065,11.0,3.0,151.0
811.0,"0x2d01964aea138c35433a29aaf96669796f884fbc",18.35026345484925,99.9823893863223,27.0,0.0,220.0
812.0,"0x13b28fd1df2ec7dc8efabe7f15e2e7a8527c6e8f",18.34699285137856,99.98236764482392,25.0,0.0,224.0
813.0,"0xe7fc9b8ed7aaaf82eb4793e7bd079feb835cc9d1",18.340427137621383,99.98234590332555,12.0,0.0,228.0
814.0,"0x93f3ff28ce734773fe7b92d7a53e386a769d161d",18.340089284113017,99.98232416182718,12.0,0.0,228.0
815.0,"0xda3b707e0f9b633c0278856e1cba2269a0940458",18.339709876017736,99.98230242032882,12.0,0.0,228.0
816.0,"0xd4dd02ede4ad61b67110c2080c6e766e10922423",18.313852707548843,99.98228067883046,11.0,4.0,145.0
817.0,"0xc72aa47c9ae5c72520f6aad34f24ba166cca46f8",18.31299285137856,99.98225893733209,24.0,0.0,225.0
818.0,"0x14468ea31273dc32042459d748f662c1caad29f6",18.307780097212788,99.98223719583372,25.0,1.0,219.0
819.0,"0x7e3d51d1b82b9d60705223c639f0f87dd4a79026",18.292574378700703,99.98221545433536,11.0,0.0,122.0
820.0,"0x58944799b0fdf8f13f134724741967c45f329ba3",18.284103752805045,99.98219371283699,26.0,0.0,222.0
821.0,"0x243706e13823949dca2283ce5607f618d9d17c31",18.277762909072155,99.98217197133862,11.0,0.0,202.0
822.0,"0x387a53319a4ea5e26da91a2d52244d7167c6c898",18.27442713762138,99.98215022984024,12.0,0.0,227.0
823.0,"0x9381caa558f19a821a2360c59fdf3db60c09ff52",18.270352331947876,99.98212848834189,2.0,0.0,163.0
824.0,"0x1b70496e3e550ff8ad4a6984656aeacead861e52",18.25515164703148,99.98210674684351,2.0,0.0,195.0
825.0,"0xc957e4ef89e5cc8b90ec42309fd5335615282a0b",18.252876918960066,99.98208500534514,23.0,0.0,226.0
826.0,"0x1ff808e34e4df60326a3fc4c2b0f80748a3d60c2",18.241781251208508,99.98206326384678,3.0,59.0,15.0
827.0,"0xc1ff85c123290878d8fa84bfd123b3c81909fe22",18.23255479486717,99.98204152234841,29.0,0.0,160.0
828.0,"0x9fd0302685041a2da452a69af947d3fcc8db75de",18.215422347364004,99.98201978085004,25.0,0.0,222.0
829.0,"0x717c02129cb01b3c759ea960d75b48e8babc8227",18.210456546173265,99.98199803935168,9.0,0.0,199.0
830.0,"0x85ef6932088e4f901ac4f0e4346b358fbd65d4ab",18.200920247437498,99.98197629785331,23.0,0.0,226.0
831.0,"0x52dc01082fc06a78ef3910c101b7823df3277355",18.19926037838793,99.98195455635495,22.0,0.0,148.0
832.0,"0x70d43f3f858aea98dc54306ead97e98bcf571b1b",18.18610375280505,99.9819110733582,27.0,0.0,219.0
832.0,"0x73a4b191658d8b0a78a8001d79f9af03280c666a",18.18610375280505,99.9819110733582,27.0,0.0,219.0
834.0,"0x8620459f4f82a495a65672db10e3f952f46bdee2",18.18426345484925,99.98188933185985,26.0,0.0,219.0
835.0,"0x83fe5c3e4c020d80ab35b25cd40bc7cd3c66640f",18.180992851378562,99.98186759036147,24.0,0.0,223.0
836.0,"0xcc707819708a144713dad266f22836ee4379ffc0",18.16894952290113,99.9818458488631,26.0,0.0,219.0
837.0,"CpjsLDC1JFyrhm3ftC9Gs4QoyrkHKhZKtK7YqGTRFtTafgp",18.156689634071057,99.98182410736473,2.0,3.0,182.0
838.0,"0x621752f25abd2e13136275f0059e4d9ae4dc08b7",18.148330400462573,99.98180236586637,17.0,1.0,125.0
839.0,"0x9b616ac1d31f17be9b23560d93699ca7732e2808",18.14620977504957,99.981780624368,65.0,0.0,165.0
840.0,"0x491f116108dd282fc8c31b2138b6399b7b38fd91",18.14614258487356,99.98175888286963,11.0,0.0,227.0
841.0,"0x6e02f9ebcbea1d919e77d237cd32150d00f41b03",18.142667550988005,99.98173714137127,23.0,0.0,226.0
842.0,"0xccb5d53c4721c008a65cc02f5df10a9ce67c6044",18.138068321090074,99.9817153998729,19.0,0.0,89.0
843.0,"0x608109470afc9857561f9e33a3efbe2547902302",18.124825651018003,99.98169365837452,19.0,0.0,89.0
844.0,"0x34f73df25c4b7b80df558cce7b88a74a55d2e905",18.115109488049864,99.98167191687617,14.0,12.0,202.0
845.0,"0xc6c9d802bc16d8746aafcac4781f9a8d442d585d",18.099259952142425,99.9816501753778,47.0,0.0,192.0
846.0,"0xbf49b454818783d12bf4f3375ff17c59015e66cb",18.098575133616272,99.98162843387944,18.0,2.0,154.0
847.0,"0x2ce1a66f22a2dc6e410d9021d57aeb8d13d6bfef",18.091826679306564,99.98160669238106,34.0,0.0,141.0
848.0,"0x4bd77e5637212bc070b6c1382b3bf40bc1a7de18",18.085429593442555,99.98158495088269,26.0,1.0,123.0
849.0,"0xe9945b3acbdc2f9dcad8871f01aa9dabbb20d882",18.0853294425653,99.98156320938433,16.0,0.0,155.0
850.0,"0xe65c2be6254731e93368cc071a2420b0c961451b",18.081145880756395,99.98154146788596,3.0,0.0,161.0
851.0,"3PKhzE9wuEkGPHHu2sNCvG86xNtDJduAcyBPXpE6cSNt",18.074642825921366,99.98151972638759,3.0,28.0,59.0
852.0,"0x5a375320f86c456d6b33498f8958531677dc880b",18.0689202474375,99.98149798488922,23.0,0.0,224.0
853.0,"0x52f8d5518a05366989b3baad9c8e1129ca317fc7",18.065193896342794,99.98147624339086,7.0,0.0,153.0
854.0,"0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3",18.040348143001665,99.98145450189249,8.0,47.0,141.0
855.0,"0x8e67f585ea4b0fbbc05cede51d346b269e322a33",18.038212496886167,99.98143276039411,12.0,0.0,120.0
856.0,"0x8d6a531cf61f8182346f50d5beb79461cb58d5fb",18.027851056355555,99.98141101889576,26.0,0.0,219.0
857.0,"0xf971d9858f66582d4c470859c48324f7accebfc5",18.017988968922722,99.98138927739738,25.0,0.0,220.0
858.0,"0xad05b50b71d1c05e3309e9f99e633a21741b77d9",18.01425740002989,99.98136753589903,24.0,3.0,110.0
859.0,"0x43c2af3f72f7c435d04613cb05fd42ad9789151b",18.001584643607632,99.98134579440065,6.0,0.0,222.0
860.0,"0xbc02db030361121dd43bbb2fcbcb4f9f98c1dc7d",17.976548971488285,99.98132405290228,6.0,0.0,160.0
861.0,"0xe1b400b95a1d6499ee03edfd4854a99caed885ee",17.95106826777195,99.98130231140392,23.0,1.0,218.0
862.0,"0xb1562332930f33ff37ae32e2bc126d62d8690bf3",17.93170749327173,99.98128056990555,24.0,1.0,216.0
863.0,"0x48dc139fcd166a7d9696f4e8362dee51a57a1431",17.931140871713016,99.98125882840718,24.0,1.0,215.0
864.0,"0xc025be4229a46b3cfa074a038da2e5b2ef21fa06",17.922670767468603,99.98123708690882,11.0,3.0,146.0
865.0,"0xadef37aa14ef396167982a3c547a0c796c01f28c",17.91699285137856,99.98121534541045,24.0,0.0,219.0
866.0,"0x42f9134e9d3bf7eee1f8a5ac2a4328b059e7468c",17.915352197690833,99.98119360391208,19.0,0.0,154.0
867.0,"0x328adb38154da8f93ce0ffc47c26055e1975299b",17.90129209543261,99.9811718624137,21.0,1.0,155.0
868.0,"0x3b9e85db61575c995b351d1d9f5be8d3f8bb42b6",17.88999999999995,99.98115012091534,2.0,106.0,1.0
869.0,"0x9c8e159cf1939729b6c9d9d7e660555219cc3f41",17.86352047382091,99.98112837941697,12.0,2.0,147.0
870.0,"0x9ef0ec7d2cdbb66bcfbd2d5bd41229bf71d69444",17.86335465073296,99.9811066379186,7.0,0.0,153.0
871.0,"0x46dc2a3f978c987162027f9699c7177a9f1b1197",17.860520586198298,99.98108489642024,2.0,0.0,237.0
872.0,"0x49a3c870ccb3985637da5dc80057b4fe5658f326",17.850992851378564,99.98106315492187,24.0,0.0,218.0
873.0,"0xc635ebb012bd96db82ff7b6e38dd3371ef53f7ab",17.845780097212792,99.98104141342351,25.0,1.0,212.0
874.0,"0x4060c69936e04075dc6170c4d5b1fe3e35a4baab",17.836184925747784,99.98101967192514,21.0,0.0,187.0
875.0,"0x830f21710eaf94a1c14484e48d9b34206c263dd7",17.82419408678106,99.98099793042677,8.0,0.0,192.0
876.0,"0x04105242d1908bfef51d90feb7b936dd3b6c5835",17.819846539494158,99.98097618892841,11.0,2.0,149.0
877.0,"0x8cbf7a00de4327f173c2a83ff8a6ff63ddadbcf2",17.81927372429902,99.98095444743004,22.0,0.0,185.0
878.0,"0x42f0f390358ffba5bcf5a6a14dabf0849c9ae53b",17.816142584873557,99.98093270593166,11.0,0.0,222.0
879.0,"0x26f807397390e6d91b940215fa71647f3c4d4395",17.811946902164074,99.9809109644333,30.0,1.0,157.0
880.0,"0x4edb4161d16c89b71aec027930a943c3d4cf0777",17.810353950556472,99.98088922293493,7.0,0.0,188.0
881.0,"0xb4aca4d18c3f3ad9bfddd0a0dc8f669d51798dea",17.80646027039009,99.98086748143656,21.0,0.0,209.0
